2702.0,30.0,6.0,130.0,56.0,0.0,258.0,6.0,39.0,5.0,161.0,558.0,75.0,730.0,7.0,3.0,13.0,27.0,103.0,9.0,42.0,9.0,26.0,19.0,19.0,34.0,28.0,0.0,21.0,6.0,28.0,67.0,44.0,50.0,9.0,5.0,399.0,212.0,82.0,25.0,161.0,82.0,50.0,75.0,43.0,104.0,113.0,104.0,165.0,66.0,41.0,11.0,50.0,23.0,256.0,31.0,209.0,32.0,20.0,22.0,31.0,12.0,1.0,54.0,210.0,152.0,676.0,196.0,156.0,31.0,124.0,387.0,28.0,11.0,982.0,109.0,41.0,96.0,92.0,68.0,60.0,53.0,57.0,125.0,168.0,43.0,82.0,39.0,140.0,35.0,60.0,12.0,26.0,203.0,21.0,57.0,100.0,2.0,109.0,151.0,34.0,60.0,322.0,176.0,128.0,31.0,43.0,194.0,18.0,496.0,44.0,18.0,59.0,74.0,6.0,29.0,25.0,4.0,20.0
21.0,790.0,6.0,17.0,221.0,11.0,12.0,1.0,12.0,10.0,87.0,11.0,662.0,47.0,182.0,5.0,57.0,33.0,69.0,74.0,53.0,2.0,4.0,0.0,23.0,1.0,18.0,0.0,4.0,1.0,24.0,27.0,31.0,83.0,4.0,10.0,61.0,195.0,19.0,89.0,8.0,34.0,17.0,10.0,8.0,7.0,4.0,7.0,23.0,14.0,27.0,2.0,10.0,4.0,42.0,7.0,7.0,9.0,2.0,7.0,9.0,7.0,2.0,4.0,21.0,299.0,608.0,19.0,14.0,6.0,27.0,53.0,4.0,1.0,105.0,44.0,13.0,66.0,57.0,30.0,10.0,12.0,36.0,83.0,69.0,16.0,40.0,14.0,39.0,1.0,25.0,11.0,30.0,17.0,4.0,60.0,24.0,0.0,94.0,65.0,14.0,83.0,32.0,81.0,17.0,21.0,536.0,4.0,502.0,61.0,26.0,65.0,16.0,18.0,22.0,10.0,26.0,90.0,13.0
26.0,55.0,124.0,16.0,49.0,1.0,4.0,0.0,6.0,2.0,79.0,13.0,20.0,11.0,34.0,5.0,26.0,2.0,11.0,10.0,13.0,3.0,6.0,4.0,4.0,4.0,6.0,0.0,4.0,0.0,2.0,27.0,2.0,13.0,9.0,2.0,22.0,178.0,24.0,21.0,7.0,9.0,6.0,18.0,6.0,11.0,0.0,5.0,6.0,4.0,13.0,0.0,2.0,0.0,13.0,4.0,0.0,3.0,1.0,3.0,7.0,1.0,1.0,2.0,19.0,232.0,108.0,12.0,4.0,1.0,7.0,27.0,3.0,1.0,10.0,7.0,3.0,19.0,19.0,15.0,6.0,8.0,1.0,15.0,25.0,12.0,4.0,5.0,11.0,0.0,5.0,0.0,6.0,11.0,0.0,15.0,9.0,3.0,9.0,26.0,2.0,160.0,0.0,20.0,12.0,9.0,113.0,0.0,11.0,16.0,5.0,21.0,1.0,4.0,104.0,7.0,11.0,7.0,3.0
105.0,9.0,17.0,251.0,37.0,0.0,34.0,0.0,8.0,0.0,52.0,30.0,44.0,56.0,2.0,3.0,12.0,21.0,40.0,15.0,24.0,5.0,11.0,4.0,8.0,23.0,14.0,0.0,13.0,9.0,5.0,48.0,8.0,33.0,5.0,2.0,54.0,126.0,51.0,11.0,37.0,14.0,11.0,49.0,20.0,11.0,5.0,74.0,40.0,14.0,16.0,2.0,18.0,2.0,108.0,7.0,21.0,37.0,2.0,6.0,4.0,1.0,0.0,21.0,28.0,77.0,206.0,18.0,185.0,7.0,22.0,103.0,6.0,0.0,118.0,31.0,10.0,23.0,28.0,60.0,10.0,60.0,17.0,30.0,16.0,7.0,23.0,35.0,37.0,1.0,9.0,5.0,5.0,144.0,4.0,8.0,76.0,2.0,31.0,33.0,17.0,38.0,23.0,24.0,44.0,33.0,35.0,31.0,9.0,68.0,11.0,3.0,3.0,14.0,6.0,4.0,19.0,2.0,4.0
57.0,95.0,8.0,4.0,2517.0,45.0,11.0,0.0,12.0,3.0,82.0,32.0,328.0,27.0,12.0,10.0,863.0,147.0,903.0,647.0,495.0,71.0,34.0,500.0,71.0,17.0,363.0,16.0,39.0,2.0,53.0,35.0,43.0,305.0,6.0,4.0,20.0,261.0,17.0,429.0,33.0,21.0,7.0,15.0,7.0,18.0,2.0,16.0,41.0,27.0,6.0,5.0,10.0,16.0,104.0,1.0,10.0,16.0,6.0,4.0,4.0,24.0,17.0,5.0,11.0,184.0,976.0,17.0,4.0,2.0,22.0,63.0,12.0,0.0,196.0,68.0,12.0,52.0,31.0,37.0,19.0,22.0,37.0,72.0,42.0,36.0,41.0,51.0,43.0,3.0,21.0,4.0,19.0,11.0,5.0,59.0,11.0,0.0,299.0,695.0,9.0,25.0,39.0,64.0,22.0,73.0,50.0,6.0,91.0,65.0,217.0,11.0,33.0,22.0,13.0,29.0,72.0,77.0,42.0
2.0,9.0,1.0,0.0,62.0,12.0,0.0,0.0,1.0,0.0,0.0,2.0,27.0,1.0,0.0,0.0,34.0,6.0,17.0,28.0,20.0,2.0,0.0,7.0,7.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,0.0,3.0,6.0,0.0,45.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,16.0,52.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,8.0,10.0,0.0,2.0,3.0,1.0,0.0,5.0,4.0,0.0,25.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,5.0,11.0,1.0
504.0,13.0,5.0,63.0,13.0,1.0,284.0,2.0,90.0,10.0,116.0,161.0,21.0,98.0,11.0,1.0,5.0,6.0,19.0,8.0,12.0,10.0,10.0,2.0,13.0,30.0,9.0,0.0,12.0,23.0,12.0,98.0,22.0,18.0,47.0,1.0,486.0,60.0,56.0,5.0,85.0,21.0,37.0,75.0,6.0,213.0,65.0,45.0,53.0,14.0,111.0,15.0,14.0,8.0,157.0,31.0,16.0,15.0,7.0,19.0,52.0,6.0,1.0,14.0,177.0,62.0,255.0,212.0,46.0,19.0,29.0,739.0,3.0,1.0,241.0,21.0,19.0,56.0,63.0,12.0,23.0,12.0,56.0,88.0,54.0,16.0,43.0,12.0,56.0,9.0,45.0,2.0,25.0,66.0,8.0,29.0,25.0,1.0,27.0,45.0,25.0,17.0,72.0,91.0,16.0,24.0,22.0,25.0,9.0,126.0,21.0,5.0,13.0,31.0,5.0,15.0,27.0,1.0,21.0
10.0,0.0,0.0,0.0,0.0,0.0,5.0,64.0,54.0,1.0,1.0,3.0,2.0,3.0,8.0,0.0,0.0,1.0,8.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,7.0,0.0,35.0,3.0,0.0,2.0,3.0,2.0,2.0,0.0,1.0,22.0,1.0,3.0,5.0,1.0,9.0,3.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,5.0,46.0,0.0,0.0,0.0,12.0,2.0,25.0,0.0,0.0,0.0,2.0,123.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,2.0,0.0,1.0,3.0,12.0,3.0,0.0,5.0,3.0,5.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,8.0,30.0,3.0,0.0,4.0,2.0,0.0,15.0,2.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0
61.0,6.0,4.0,8.0,8.0,0.0,65.0,36.0,485.0,10.0,21.0,12.0,14.0,81.0,4.0,5.0,2.0,11.0,28.0,10.0,7.0,14.0,0.0,4.0,4.0,4.0,10.0,0.0,2.0,3.0,0.0,28.0,15.0,11.0,240.0,1.0,402.0,27.0,12.0,2.0,7.0,11.0,14.0,9.0,6.0,95.0,4.0,11.0,5.0,9.0,108.0,47.0,7.0,4.0,38.0,40.0,7.0,4.0,1.0,13.0,117.0,2.0,0.0,6.0,55.0,25.0,81.0,5.0,11.0,20.0,1.0,840.0,0.0,1.0,26.0,4.0,1.0,17.0,15.0,7.0,8.0,8.0,5.0,43.0,22.0,36.0,18.0,8.0,37.0,12.0,27.0,4.0,4.0,11.0,0.0,30.0,5.0,3.0,24.0,38.0,2.0,3.0,76.0,49.0,14.0,7.0,25.0,5.0,10.0,94.0,3.0,1.0,17.0,10.0,0.0,12.0,11.0,1.0,1.0
4.0,2.0,0.0,0.0,1.0,0.0,12.0,0.0,21.0,57.0,89.0,3.0,0.0,20.0,35.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,6.0,0.0,91.0,1.0,8.0,0.0,2.0,1.0,6.0,0.0,1.0,13.0,0.0,4.0,1.0,0.0,74.0,3.0,0.0,0.0,4.0,9.0,1.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,36.0,10.0,8.0,0.0,2.0,8.0,0.0,158.0,0.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,3.0,0.0,3.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,5.0,4.0,2.0,0.0,5.0,0.0,4.0,9.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
