1826.0,19.0,7.0,51.0,52.0,1.0,182.0,6.0,28.0,3.0,91.0,253.0,41.0,450.0,16.0,4.0,6.0,28.0,68.0,7.0,41.0,25.0,14.0,14.0,28.0,20.0,25.0,0.0,7.0,4.0,8.0,54.0,30.0,56.0,9.0,2.0,234.0,148.0,49.0,12.0,62.0,68.0,36.0,44.0,20.0,112.0,85.0,56.0,134.0,50.0,44.0,9.0,34.0,16.0,171.0,25.0,152.0,12.0,18.0,9.0,31.0,13.0,2.0,18.0,105.0,90.0,470.0,127.0,77.0,19.0,101.0,311.0,14.0,2.0,677.0,64.0,13.0,78.0,79.0,42.0,48.0,39.0,72.0,118.0,119.0,24.0,51.0,30.0,106.0,33.0,69.0,21.0,25.0,145.0,13.0,46.0,55.0,7.0,80.0,173.0,28.0,38.0,214.0,120.0,121.0,31.0,29.0,96.0,12.0,348.0,40.0,5.0,51.0,49.0,1.0,28.0,23.0,5.0,8.0
32.0,604.0,8.0,25.0,199.0,9.0,7.0,0.0,6.0,7.0,51.0,14.0,491.0,30.0,138.0,0.0,62.0,20.0,78.0,73.0,53.0,2.0,4.0,4.0,11.0,4.0,19.0,1.0,7.0,2.0,20.0,17.0,17.0,81.0,5.0,8.0,54.0,140.0,14.0,74.0,4.0,20.0,24.0,13.0,4.0,20.0,3.0,2.0,15.0,4.0,25.0,2.0,1.0,0.0,23.0,5.0,2.0,11.0,3.0,8.0,7.0,4.0,5.0,1.0,12.0,241.0,444.0,17.0,14.0,2.0,9.0,51.0,9.0,1.0,82.0,41.0,5.0,48.0,40.0,28.0,14.0,25.0,18.0,67.0,65.0,6.0,16.0,11.0,32.0,2.0,23.0,10.0,14.0,14.0,5.0,46.0,14.0,0.0,111.0,78.0,10.0,44.0,35.0,57.0,8.0,17.0,377.0,6.0,370.0,54.0,26.0,58.0,12.0,17.0,13.0,13.0,15.0,63.0,7.0
26.0,38.0,98.0,5.0,29.0,1.0,4.0,1.0,1.0,1.0,66.0,2.0,28.0,13.0,39.0,4.0,17.0,11.0,6.0,4.0,5.0,2.0,2.0,0.0,2.0,2.0,9.0,0.0,1.0,0.0,0.0,16.0,4.0,11.0,2.0,1.0,15.0,88.0,28.0,12.0,1.0,3.0,10.0,12.0,5.0,8.0,0.0,7.0,1.0,1.0,6.0,1.0,0.0,0.0,7.0,3.0,1.0,3.0,3.0,1.0,4.0,6.0,2.0,0.0,24.0,175.0,68.0,8.0,3.0,1.0,13.0,38.0,1.0,1.0,14.0,4.0,5.0,9.0,13.0,13.0,0.0,8.0,12.0,20.0,31.0,10.0,2.0,6.0,6.0,0.0,8.0,4.0,6.0,6.0,0.0,16.0,7.0,0.0,17.0,7.0,2.0,116.0,2.0,14.0,7.0,13.0,55.0,2.0,4.0,9.0,3.0,31.0,5.0,1.0,90.0,4.0,10.0,4.0,2.0
64.0,8.0,4.0,144.0,23.0,3.0,19.0,1.0,8.0,0.0,23.0,13.0,11.0,26.0,2.0,0.0,8.0,3.0,20.0,7.0,16.0,2.0,4.0,1.0,4.0,10.0,10.0,1.0,10.0,2.0,6.0,18.0,6.0,13.0,4.0,0.0,27.0,49.0,42.0,16.0,20.0,5.0,1.0,30.0,9.0,17.0,5.0,25.0,15.0,16.0,8.0,2.0,8.0,3.0,76.0,1.0,8.0,36.0,2.0,4.0,6.0,0.0,2.0,4.0,13.0,61.0,97.0,7.0,96.0,1.0,5.0,59.0,5.0,0.0,57.0,7.0,5.0,9.0,8.0,43.0,14.0,57.0,10.0,17.0,11.0,4.0,7.0,24.0,10.0,0.0,2.0,2.0,0.0,81.0,2.0,7.0,37.0,3.0,21.0,16.0,13.0,13.0,6.0,13.0,21.0,29.0,14.0,5.0,0.0,17.0,9.0,2.0,8.0,4.0,2.0,0.0,7.0,3.0,3.0
36.0,80.0,3.0,9.0,1935.0,22.0,8.0,0.0,1.0,1.0,51.0,18.0,285.0,13.0,19.0,4.0,707.0,88.0,747.0,480.0,346.0,46.0,27.0,432.0,79.0,12.0,287.0,11.0,36.0,1.0,45.0,14.0,32.0,266.0,2.0,4.0,25.0,227.0,11.0,336.0,11.0,21.0,11.0,7.0,13.0,19.0,3.0,6.0,54.0,18.0,7.0,3.0,6.0,11.0,75.0,4.0,11.0,8.0,4.0,3.0,2.0,12.0,5.0,4.0,4.0,111.0,746.0,17.0,5.0,1.0,21.0,34.0,2.0,1.0,170.0,40.0,13.0,46.0,36.0,19.0,12.0,12.0,25.0,62.0,32.0,25.0,52.0,24.0,37.0,7.0,18.0,6.0,13.0,7.0,14.0,48.0,8.0,0.0,256.0,542.0,10.0,23.0,25.0,39.0,13.0,46.0,45.0,6.0,85.0,46.0,155.0,7.0,26.0,23.0,4.0,23.0,41.0,58.0,28.0
5.0,4.0,4.0,1.0,37.0,13.0,0.0,0.0,0.0,0.0,7.0,0.0,22.0,0.0,0.0,1.0,29.0,1.0,11.0,25.0,16.0,0.0,0.0,4.0,8.0,0.0,9.0,0.0,0.0,0.0,2.0,1.0,2.0,21.0,0.0,0.0,3.0,4.0,1.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,32.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,7.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,14.0,1.0,3.0,1.0,0.0,0.0,4.0,6.0,0.0,15.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,8.0,1.0
245.0,9.0,1.0,27.0,13.0,0.0,240.0,8.0,70.0,8.0,71.0,104.0,18.0,58.0,2.0,2.0,6.0,6.0,33.0,5.0,13.0,10.0,5.0,2.0,12.0,6.0,5.0,0.0,7.0,16.0,10.0,64.0,17.0,12.0,45.0,0.0,391.0,49.0,37.0,9.0,72.0,27.0,19.0,93.0,11.0,226.0,57.0,37.0,51.0,15.0,89.0,20.0,10.0,3.0,124.0,32.0,9.0,10.0,7.0,24.0,58.0,6.0,4.0,16.0,164.0,56.0,233.0,160.0,61.0,14.0,30.0,611.0,8.0,2.0,171.0,19.0,10.0,48.0,49.0,13.0,16.0,8.0,28.0,53.0,50.0,22.0,11.0,16.0,40.0,7.0,39.0,9.0,9.0,52.0,4.0,17.0,17.0,2.0,27.0,45.0,13.0,27.0,46.0,72.0,16.0,13.0,23.0,13.0,12.0,120.0,15.0,1.0,18.0,18.0,3.0,13.0,16.0,4.0,3.0
7.0,0.0,0.0,0.0,1.0,0.0,6.0,52.0,37.0,3.0,0.0,2.0,0.0,9.0,5.0,0.0,6.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,4.0,0.0,27.0,5.0,3.0,0.0,3.0,2.0,6.0,1.0,0.0,9.0,0.0,0.0,4.0,4.0,11.0,5.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,3.0,37.0,0.0,1.0,1.0,8.0,1.0,6.0,2.0,0.0,4.0,1.0,105.0,0.0,0.0,1.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,4.0,7.0,5.0,1.0,2.0,3.0,2.0,1.0,9.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,6.0,1.0,0.0,3.0,8.0,0.0,0.0,6.0,1.0,0.0,9.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0
67.0,5.0,3.0,3.0,18.0,1.0,62.0,45.0,264.0,9.0,21.0,10.0,5.0,76.0,7.0,0.0,0.0,11.0,28.0,5.0,14.0,8.0,1.0,0.0,8.0,1.0,11.0,0.0,8.0,3.0,5.0,25.0,11.0,11.0,115.0,0.0,274.0,22.0,9.0,8.0,13.0,16.0,26.0,7.0,7.0,170.0,5.0,15.0,6.0,14.0,96.0,30.0,9.0,1.0,27.0,28.0,0.0,4.0,2.0,15.0,85.0,6.0,1.0,3.0,67.0,20.0,55.0,6.0,6.0,26.0,6.0,680.0,1.0,1.0,36.0,7.0,4.0,32.0,26.0,11.0,12.0,9.0,16.0,31.0,28.0,23.0,26.0,4.0,28.0,13.0,18.0,3.0,2.0,13.0,1.0,13.0,4.0,0.0,24.0,19.0,6.0,8.0,61.0,50.0,8.0,4.0,24.0,4.0,2.0,83.0,1.0,4.0,16.0,10.0,0.0,5.0,7.0,1.0,0.0
8.0,2.0,1.0,0.0,0.0,0.0,10.0,2.0,18.0,61.0,47.0,3.0,2.0,5.0,13.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,5.0,0.0,50.0,4.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,9.0,1.0,0.0,6.0,0.0,68.0,3.0,0.0,0.0,3.0,10.0,1.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,25.0,17.0,5.0,2.0,1.0,9.0,0.0,118.0,0.0,1.0,10.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,9.0,6.0,5.0,2.0,12.0,0.0,5.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,4.0,6.0,1.0,0.0,4.0,0.0,0.0,8.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
