1725.0,11.0,7.0,50.0,41.0,0.0,137.0,5.0,25.0,3.0,63.0,211.0,33.0,369.0,3.0,2.0,5.0,19.0,40.0,5.0,16.0,7.0,14.0,2.0,13.0,18.0,6.0,0.0,9.0,2.0,12.0,46.0,11.0,19.0,9.0,2.0,196.0,92.0,37.0,11.0,85.0,38.0,24.0,31.0,2.0,81.0,49.0,43.0,88.0,39.0,24.0,0.0,25.0,13.0,122.0,11.0,152.0,15.0,16.0,15.0,26.0,11.0,0.0,13.0,61.0,88.0,651.0,82.0,60.0,9.0,64.0,230.0,13.0,3.0,501.0,38.0,22.0,54.0,46.0,39.0,36.0,24.0,38.0,60.0,73.0,18.0,32.0,15.0,65.0,10.0,18.0,13.0,14.0,93.0,9.0,32.0,54.0,2.0,37.0,50.0,9.0,20.0,130.0,62.0,98.0,9.0,35.0,103.0,10.0,234.0,21.0,7.0,21.0,30.0,5.0,15.0,12.0,1.0,7.0
20.0,501.0,7.0,8.0,116.0,10.0,2.0,0.0,8.0,2.0,48.0,5.0,335.0,30.0,70.0,2.0,43.0,27.0,46.0,61.0,25.0,1.0,5.0,2.0,6.0,3.0,13.0,0.0,3.0,0.0,18.0,17.0,15.0,57.0,3.0,5.0,43.0,60.0,13.0,66.0,9.0,16.0,19.0,9.0,4.0,8.0,1.0,5.0,9.0,8.0,15.0,1.0,7.0,0.0,18.0,5.0,2.0,5.0,0.0,3.0,1.0,7.0,6.0,1.0,8.0,187.0,324.0,9.0,8.0,1.0,11.0,44.0,2.0,4.0,59.0,26.0,7.0,36.0,35.0,18.0,4.0,15.0,19.0,55.0,41.0,8.0,14.0,11.0,23.0,1.0,19.0,14.0,7.0,13.0,1.0,26.0,9.0,1.0,42.0,28.0,7.0,23.0,16.0,42.0,6.0,8.0,282.0,1.0,246.0,23.0,14.0,30.0,4.0,9.0,9.0,7.0,11.0,43.0,4.0
9.0,33.0,65.0,6.0,31.0,0.0,4.0,0.0,5.0,2.0,45.0,1.0,18.0,8.0,16.0,2.0,9.0,2.0,6.0,2.0,12.0,1.0,3.0,0.0,1.0,5.0,5.0,0.0,2.0,0.0,1.0,15.0,3.0,5.0,4.0,0.0,14.0,59.0,18.0,3.0,4.0,2.0,8.0,12.0,0.0,1.0,1.0,7.0,3.0,4.0,8.0,2.0,0.0,0.0,4.0,0.0,1.0,6.0,3.0,1.0,7.0,1.0,0.0,2.0,8.0,131.0,72.0,7.0,6.0,0.0,7.0,18.0,1.0,0.0,13.0,3.0,2.0,19.0,11.0,12.0,1.0,7.0,4.0,8.0,16.0,7.0,1.0,5.0,10.0,1.0,5.0,0.0,0.0,8.0,0.0,8.0,3.0,0.0,7.0,17.0,2.0,93.0,0.0,6.0,2.0,5.0,48.0,1.0,17.0,6.0,2.0,23.0,0.0,4.0,70.0,0.0,6.0,3.0,0.0
46.0,9.0,4.0,112.0,15.0,0.0,11.0,0.0,2.0,0.0,19.0,11.0,11.0,36.0,3.0,1.0,5.0,4.0,12.0,0.0,13.0,2.0,2.0,0.0,5.0,15.0,2.0,0.0,9.0,3.0,4.0,17.0,8.0,12.0,4.0,0.0,17.0,44.0,23.0,2.0,12.0,10.0,4.0,28.0,8.0,3.0,1.0,19.0,15.0,9.0,2.0,0.0,4.0,0.0,36.0,0.0,9.0,19.0,0.0,2.0,2.0,0.0,0.0,3.0,6.0,40.0,106.0,7.0,82.0,4.0,5.0,30.0,2.0,1.0,55.0,19.0,7.0,12.0,13.0,25.0,9.0,27.0,14.0,8.0,5.0,2.0,12.0,10.0,15.0,4.0,3.0,3.0,1.0,61.0,0.0,6.0,21.0,3.0,16.0,16.0,5.0,9.0,11.0,12.0,9.0,8.0,13.0,6.0,7.0,18.0,3.0,4.0,4.0,7.0,2.0,2.0,6.0,0.0,2.0
26.0,55.0,3.0,3.0,1261.0,25.0,6.0,0.0,0.0,2.0,37.0,4.0,250.0,18.0,13.0,3.0,360.0,71.0,495.0,374.0,208.0,34.0,16.0,268.0,43.0,9.0,149.0,6.0,13.0,1.0,25.0,13.0,30.0,182.0,4.0,4.0,12.0,183.0,10.0,178.0,8.0,11.0,8.0,5.0,6.0,10.0,1.0,8.0,26.0,11.0,6.0,2.0,5.0,2.0,48.0,2.0,2.0,9.0,1.0,0.0,5.0,8.0,5.0,4.0,3.0,96.0,622.0,13.0,3.0,3.0,26.0,29.0,5.0,1.0,111.0,20.0,4.0,28.0,32.0,14.0,13.0,9.0,16.0,59.0,25.0,23.0,32.0,6.0,34.0,0.0,11.0,10.0,6.0,6.0,0.0,29.0,3.0,1.0,152.0,374.0,4.0,15.0,16.0,30.0,13.0,40.0,22.0,4.0,76.0,33.0,114.0,3.0,11.0,8.0,7.0,20.0,24.0,58.0,19.0
0.0,7.0,0.0,0.0,57.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,40.0,4.0,17.0,29.0,16.0,1.0,0.0,9.0,4.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,2.0,16.0,0.0,0.0,0.0,4.0,2.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,35.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,7.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,14.0,10.0,0.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0,13.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,13.0,2.0
248.0,8.0,3.0,29.0,12.0,0.0,192.0,4.0,55.0,5.0,50.0,63.0,14.0,56.0,2.0,0.0,3.0,7.0,18.0,4.0,12.0,3.0,2.0,3.0,4.0,8.0,0.0,0.0,6.0,14.0,4.0,42.0,8.0,8.0,18.0,0.0,292.0,36.0,28.0,2.0,40.0,18.0,15.0,52.0,5.0,81.0,44.0,24.0,22.0,20.0,81.0,9.0,7.0,4.0,60.0,22.0,11.0,4.0,4.0,14.0,39.0,1.0,1.0,7.0,110.0,48.0,200.0,125.0,22.0,11.0,18.0,429.0,6.0,2.0,142.0,16.0,11.0,35.0,31.0,8.0,6.0,8.0,33.0,43.0,22.0,16.0,28.0,13.0,25.0,7.0,23.0,5.0,12.0,21.0,3.0,9.0,12.0,0.0,19.0,30.0,12.0,14.0,48.0,41.0,12.0,8.0,16.0,9.0,9.0,91.0,7.0,3.0,10.0,17.0,0.0,10.0,12.0,2.0,6.0
10.0,0.0,0.0,0.0,2.0,0.0,4.0,40.0,22.0,0.0,0.0,2.0,1.0,6.0,3.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,29.0,2.0,4.0,3.0,2.0,4.0,2.0,0.0,0.0,15.0,2.0,2.0,4.0,5.0,12.0,4.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,5.0,29.0,0.0,0.0,2.0,9.0,0.0,5.0,0.0,1.0,1.0,2.0,85.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,2.0,5.0,11.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
46.0,3.0,4.0,5.0,9.0,0.0,27.0,15.0,167.0,7.0,11.0,5.0,3.0,52.0,3.0,1.0,3.0,1.0,13.0,4.0,4.0,12.0,1.0,2.0,3.0,0.0,4.0,0.0,1.0,6.0,2.0,6.0,6.0,8.0,65.0,0.0,140.0,16.0,12.0,4.0,10.0,7.0,6.0,5.0,0.0,41.0,6.0,8.0,3.0,3.0,45.0,20.0,2.0,0.0,27.0,16.0,1.0,2.0,1.0,8.0,51.0,4.0,0.0,1.0,39.0,15.0,52.0,2.0,6.0,5.0,1.0,391.0,0.0,0.0,18.0,4.0,1.0,20.0,13.0,1.0,3.0,8.0,12.0,22.0,6.0,6.0,19.0,1.0,18.0,3.0,15.0,0.0,1.0,15.0,1.0,4.0,2.0,0.0,6.0,19.0,3.0,1.0,26.0,23.0,5.0,8.0,10.0,3.0,4.0,36.0,1.0,1.0,9.0,8.0,2.0,3.0,4.0,0.0,1.0
16.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,15.0,79.0,45.0,1.0,1.0,10.0,11.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,13.0,0.0,79.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,11.0,2.0,0.0,0.0,1.0,92.0,11.0,0.0,0.0,3.0,10.0,0.0,0.0,2.0,3.0,20.0,0.0,0.0,0.0,59.0,4.0,11.0,0.0,0.0,12.0,1.0,187.0,0.0,1.0,3.0,0.0,4.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,11.0,2.0,0.0,1.0,3.0,6.0,0.0,3.0,4.0,0.0,0.0,10.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
