2,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,10.0,17.0,6.0,18.0,3.0,9.0,11.0,12.0,19.0,16.0,18.0,13.0,5.0,4.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,5.0,20.0,19.0,17.0,24.0,15.0,22.0,20.0,15.0,6.0,3.0,1.0,4.0,5.0,1.0,4.0,1.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
68,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,3.0,4.0,3.0,0.0,4.0,4.0,5.0,6.0,5.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,5.0,8.0,3.0,4.0,3.0,9.0,2.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,4.0,5.0,13.0,20.0,29.0,29.0,44.0,19.0,40.0,28.0,49.0,53.0,25.0,15.0,5.0,3.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,11.0,14.0,9.0,7.0,11.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,6.0,9.0,4.0,8.0,6.0,6.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
20,0.0,0.0,0.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,2.0,5.0,7.0,21.0,31.0,30.0,20.0,18.0,17.0,32.0,12.0,15.0,5.0,11.0,9.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,3.0,3.0,4.0,4.0,7.0,2.0,2.0,7.0,12.0,20.0,25.0,22.0,53.0,61.0,99.0,95.0,70.0,76.0,34.0,60.0,33.0,29.0,14.0,23.0,11.0,9.0,5.0,2.0,3.0,1.0,7.0,6.0,4.0,0.0,2.0,3.0,1.0,0.0,4.0,3.0,6.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,4.0,3.0,1.0,0.0
